,TrigNum,Date,Time UT,MesgType,RA,Dec,Error,Comments
385,657611102,2021-11-03,5:44:58,GBM Flight Position,156.1,42.283,28.9,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 124.78,-6.97 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
386,657742914,2021-11-04,18:21:49,GBM Final Position,247.68,-52.34,3.91,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
387,657744375,2021-11-04,18:46:11,GBM Ground Position,17.25,13.32,14.22,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_657744375.fits
388,657723466,2021-11-04,12:57:42,GBM Flight Position,332.783,-36.933,4.85,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 254.87,-20.95 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
389,657694892,2021-11-04,5:01:28,GBM Flight Position,274.417,76.55,12.92,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 12.83,-19.98 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
390,657707352,2021-11-04,8:29:08,GBM Flight Position,65.533,77.9,50.0,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 31.38,-22.08 [deg]. WARNING: This Notice was received with a negative intensity field -- INTEN was set to 0. The LC_URL file will not be created until ~15 min after the trigger."
391,657831458,2021-11-05,18:57:33,GBM Flight Position,306.2,-52.4,21.53,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 131.80,-13.47 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
392,657780594,2021-11-05,4:49:50,GBM Flight Position,150.283,22.733,12.67,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 17.85,-22.35 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
393,657880886,2021-11-06,8:41:22,GBM Flight Position,89.217,-77.967,26.03,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 163.90,25.42 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
394,658009245,2021-11-07,20:20:40,GBM Ground Position,212.28,-65.13,14.18,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_658009245.fits
395,658118572,2021-11-09,2:42:47,GBM Ground Position,254.47,-44.88,1.56,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_658118572.fits
396,658111189,2021-11-09,0:39:44,GBM Ground Position,139.23,-14.97,5.1,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_658111189.fits
397,658214822,2021-11-10,5:26:58,GBM Flight Position,175.65,60.167,12.38,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 22.20,-23.73 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
398,658420467,2021-11-12,14:34:22,GBM Final Position,138.38,-2.54,3.02,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Long GRB.
399,658395813,2021-11-12,7:43:28,GBM Flight Position,301.483,-8.583,32.95,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 232.53,-6.37 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
400,658493383,2021-11-13,10:49:39,GBM Flight Position,261.467,-65.267,14.72,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 214.33,-20.28 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
401,658485628,2021-11-13,8:40:24,GBM Flight Position,245.933,-24.767,33.15,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 121.95,24.72 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
402,658526810,2021-11-13,20:06:45,GBM Flight Position,219.05,-63.567,28.85,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 24.38,-1.45 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
403,658710179,2021-11-15,23:02:55,GBM Ground Position,325.33,-9.48,6.95,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_658710179.fits
404,658686687,2021-11-15,16:31:22,GBM Final Position,120.87,-11.9,6.87,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
405,658738913,2021-11-16,7:01:49,GBM Flight Position,287.933,84.8,6.4,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 268.02,-24.15 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
406,658755664,2021-11-16,11:41:00,GBM Ground Position,16.85,-54.57,4.2,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_658755664.fits
407,658764238,2021-11-16,14:03:53,GBM Final Position,276.24,-33.6,2.01,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing. NOTE: This GBM event is temporally(4.0<100sec) coincident with the KONUS event (trignum=1953450629).
408,658744958,2021-11-16,8:42:34,GBM Ground Position,124.94,-55.85,3.32,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_658744958.fits
409,658971499,2021-11-18,23:38:15,GBM Ground Position,21.59,70.02,2.71,Fermi-GBM Ground-calculated Coordinates. Bright hard burst in the GBM. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_658971499.fits
410,659106591,2021-11-20,13:09:47,GBM Final Position,47.94,47.14,1.93,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
411,659183098,2021-11-21,10:24:53,GBM Final Position,98.99,-29.57,2.0,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
412,659413798,2021-11-24,2:29:54,GBM Flight Position,94.967,-61.433,5.98,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 34.85,4.42 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
413,659717239,2021-11-27,14:47:14,GBM Flight Position,224.683,62.567,34.87,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 256.83,25.50 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
414,659872271,2021-11-29,9:51:06,GBM Ground Position,271.36,22.6,7.28,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(0.0<100sec) coincident with the SWIFT_BAT event (trignum=1085430).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_659872271.fits
415,659978192,2021-11-30,15:16:27,GBM Final Position,18.33,-24.31,1.45,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB. NOTE: This GBM event is temporally(5.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=9547).
416,660084177,2021-12-01,20:42:53,GBM Final Position,339.41,-7.22,2.16,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
417,660017039,2021-12-01,2:03:55,GBM Ground Position,30.88,-59.03,2.11,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_660017039.fits
418,660075696,2021-12-01,18:21:31,GBM Flight Position,301.067,-77.583,21.97,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 114.85,12.20 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
419,660281261,2021-12-04,3:27:36,GBM Ground Position,35.57,-63.81,5.81,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_660281261.fits
420,660311410,2021-12-04,11:50:06,GBM Ground Position,264.16,13.4,2.24,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_660311410.fits
421,660346625,2021-12-04,21:37:01,GBM Ground Position,343.6,52.71,1.18,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(2.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=9552).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_660346625.fits
422,660707847,2021-12-09,1:57:22,GBM Flight Position,245.7,-46.617,23.12,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 250.73,-12.08 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
423,660736561,2021-12-09,9:55:56,GBM Flight Position,166.15,-68.883,29.67,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 139.97,-7.10 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
424,660868196,2021-12-10,22:29:51,GBM Final Position,308.39,-3.98,7.19,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
425,660921004,2021-12-11,13:10:00,GBM Final Position,211.31,27.15,1.0,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. Bright hard burst in the GBM. This is likely a Long GRB. NOTE: This GBM event is temporally(1.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=9558).
426,660952127,2021-12-11,21:48:43,GBM Ground Position,225.94,60.42,4.94,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_660952127.fits
427,661005991,2021-12-12,12:46:26,GBM Final Position,41.8,-25.61,5.71,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB. NOTE: This GBM event is temporally(0.0<100sec) coincident with the CALET_GBM event (trignum=1323348398).
428,660994088,2021-12-12,9:28:04,GBM Final Position,144.43,-2.26,4.85,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
429,661053990,2021-12-13,2:06:25,GBM Flight Position,67.85,-79.567,37.02,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 100.98,-16.12 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
430,661164389,2021-12-14,8:46:24,GBM Flight Position,285.883,56.933,31.37,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 123.42,-4.92 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
431,661353672,2021-12-16,13:21:07,GBM Ground Position,110.95,52.01,2.59,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_661353672.fits
432,661329957,2021-12-16,6:45:52,GBM Ground Position,45.19,-63.35,1.08,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(4.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=9564).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_661329957.fits
433,661417475,2021-12-17,7:04:30,GBM Final Position,8.88,4.45,5.73,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
434,661609127,2021-12-19,12:18:43,GBM Flight Position,172.517,47.317,14.9,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 23.35,-8.00 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
435,661618527,2021-12-19,14:55:23,GBM Ground Position,63.27,-30.2,2.61,Fermi-GBM Ground-calculated Coordinates. Bright hard burst in the GBM. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_661618527.fits
436,661643391,2021-12-19,21:49:46,GBM Final Position,68.54,-63.18,3.04,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
437,661613050,2021-12-19,13:24:05,GBM Flight Position,293.167,-68.4,34.7,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 249.47,-18.80 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
438,661666003,2021-12-20,4:06:38,GBM Flight Position,234.917,25.35,34.73,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 132.00,-11.95 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
439,661751686,2021-12-21,3:54:41,GBM Flight Position,113.15,69.1,26.7,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 135.08,-8.60 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
440,661890377,2021-12-22,18:26:12,GBM Ground Position,119.96,-49.38,7.43,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_661890377.fits
441,661942750,2021-12-23,8:59:06,GBM Flight Position,256.867,52.267,26.85,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 221.95,8.47 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
442,661940607,2021-12-23,8:23:22,GBM Final Position,287.62,42.22,8.06,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Long GRB.
443,662081505,2021-12-24,23:31:40,GBM Final Position,220.89,-41.57,11.93,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Short GRB.
444,662010159,2021-12-24,3:42:34,GBM Ground Position,294.9,23.02,1.0,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_662010159.fits
445,662084433,2021-12-25,0:20:28,GBM Final Position,124.67,16.81,6.39,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
446,662148849,2021-12-25,18:14:04,GBM Flight Position,16.817,-49.933,28.0,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 109.67,-12.13 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
447,662163745,2021-12-25,22:22:20,GBM Flight Position,139.2,58.983,32.7,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 267.17,23.77 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
448,662216114,2021-12-26,12:55:10,GBM Flight Position,293.683,13.45,26.3,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 114.78,17.53 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
449,662509128,2021-12-29,22:18:43,GBM Final Position,185.0,-18.42,1.09,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. NOTE: This GBM event is temporally(2.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=9581).
450,662441360,2021-12-29,3:29:16,GBM Final Position,294.98,22.91,3.74,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing.
451,662626836,2021-12-31,7:00:32,GBM Final Position,292.17,-24.92,1.76,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB. NOTE: This GBM event is temporally(0.0<100sec) coincident with the CALET_GBM event (trignum=1324969211).
